"snapshot_time","index_code","index_weight_date","component_code","component_name","weight","symbol","board","sw_level1_code","sw_level1_name","sw_level2_code","sw_level2_name","open","high","low","close","prev_close","change","change_rate","volume","turnover","amplitude","change_rate_day5","change_rate_day10","change_rate_day20","change_rate_day60","change_rate_ytd","ts_nanos","weighted_change_contribution"
"2026-07-09 15:51:44.747","000852","2026-06-30","000403","派林生物","0.060000","000403.SZ","sz","801150.SI","医药生物",,,"8.99","9.16","8.83","9.02","9.03","-0.01","-0.001107419712070875","10209146","91561071.98","0.036544850498338874","-0.029063509149623256","0.026166097838452793","-0.07581967213114754","-0.2582236842105263","-0.35294117647058826","1783583514908878045","-6.64451827242525E-05"
"2026-07-09 15:51:44.747","000852","2026-06-30","000420","吉林化纤","0.082000","000420.SZ","sz","801030.SI","基础化工",,,"3.8","3.83","3.69","3.75","3.79","-0.04","-0.010554089709762533","54398200","203734934","0.03693931398416878","-0.09638554216867469","-0.07407407407407407","-0.11764705882352941","-0.2038216560509554","-0.15540540540540537","1783583513119977056","-0.000865435356200528"
"2026-07-09 15:51:44.747","000852","2026-06-30","000422","湖北宜化","0.125000","000422.SZ","sz","801030.SI","基础化工",,,"12.91","13.26","12.9","13.17","13.04","0.13","0.009969325153374235","20601367","269111041.79","0.027607361963190274","-0.0718816067653277","-0.06263345195729537","-0.04218181818181818","-0.04078659868900219","-0.06129722024233785","1783583514717570175","0.00124616564417178"
"2026-07-09 15:51:44.747","000852","2026-06-30","000498","山东路桥","0.030000","000498.SZ","sz","801720.SI","建筑装饰",,,"4.93","4.94","4.82","4.85","4.94","-0.09","-0.018218623481781375","8225600","40042998.39","0.024291497975708523","0.01826579886626076","0.06757649130530487","0.007687512985663827","-0.040174153967939844","-0.17277844107112397","1783583513945661039","-0.000546558704453441"
"2026-07-09 15:51:44.747","000852","2026-06-30","000503","国新健康","0.049000","000503.SZ","sz","801750.SI","计算机",,,"6.29","6.38","6.22","6.3","6.33","-0.03","-0.004739336492890995","9565550","60207863.5","0.025276461295418662","-0.0031645569620253164","0.024390243902439022","-0.08695652173913043","-0.11888111888111887","-0.3137254901960784","1783583514717661275","-0.000232227488151659"
"2026-07-09 15:51:44.747","000852","2026-06-30","000506","招金黄金","0.078000","000506.SZ","sz","801050.SI","有色金属",,,"12.6","13.52","12.51","13.41","13.42","-0.01","-0.0007451564828614009","85463840","1119209826.38","0.07526080476900147","-0.033165104542177366","0.14419795221843001","-0.009601181683899557","-0.04214285714285714","0.014372163388804841","1783583508367504583","-5.81222056631893E-05"
"2026-07-09 15:51:44.747","000852","2026-06-30","000534","万泽股份","0.114000","000534.SZ","sz","801150.SI","医药生物",,,"29.75","29.81","28.29","29.25","29.54","-0.29","-0.00981719702098849","15681846","454750716.23","0.05145565335138793","-0.08622305529522024","0.06907894736842105","-0.024349566377585057","-0.1875","0.3392857142857143","1783583512554650045","-0.00111916046039269"
"2026-07-09 15:51:44.747","000852","2026-06-30","000543","皖能电力","0.088000","000543.SZ","sz","801160.SI","公用事业",,,"7.66","7.75","7.53","7.56","7.69","-0.13","-0.016905071521456438","29868229","227487505.12","0.028608582574772515","-0.03324808184143223","-0.001321003963011889","-0.058530510585305104","-0.15812917594654788","-0.06896551724137932","1783583508367584594","-0.00148764629388817"
"2026-07-09 15:51:44.747","000852","2026-06-30","000550","江铃汽车","0.035000","000550.SZ","sz","801880.SI","汽车",,,"16.55","16.59","16.13","16.22","16.56","-0.34","-0.02053140096618358","3199900","52087929","0.027777777777777825","-0.024067388688327317","0.0","-0.06296938186019643","-0.05367561260210035","-0.11943539630836048","1783583511438614702","-0.000718599033816425"
"2026-07-09 15:51:44.747","000852","2026-06-30","000552","甘肃能化","0.049000","000552.SZ","sz","801950.SI","煤炭",,,"2.38","2.41","2.35","2.37","2.4","-0.03","-0.0125","39600235","94270011.6","0.02499999999999984","0.00423728813559322","0.05803571428571428","-0.048192771084337345","-0.11895910780669146","0.01282051282051282","1783583514717584645","-0.0006125"
