"snapshot_time","symbol","component_name","weight","sw_level1_code","sw_level1_name","close","change_rate","interval_return","volume_delta","turnover","turnover_delta","weighted_change_contribution","resonance_score","risk_score","amplitude","ts_nanos","momentum_z","turnover_z","strength_z","risk_z","composite_score","prediction_label","reason"
"2026-07-09 15:51:58.867","000712.SZ","锦龙股份","0.057000","801790.SI","非银金融","8.49","0.0047337278106508885","0","0","126464798.2","0","0.000269822485207101","0","0","0.03786982248520692","1783583525723542025","0","0","-0.0623485269145567","0","-0.0623485269145567","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000719.SZ","中原传媒","0.036000","801760.SI","传媒","11.45","-0.03942953020134228","0","0","54427711.18","0","-0.00141946308724832","0","0","0.047818791946308746","1783583520316287424","0","0","-1.2757745587203","0","-1.2757745587203","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000727.SZ","冠捷科技","0.076000","801080.SI","电子","2.32","-0.008547008547008548","0","0","180644763.26","0","-0.00064957264957265","0","0","0.03418803418803421","1783583528164975980","0","0","-0.427248942856619","0","-0.427248942856619","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000758.SZ","中色股份","0.094000","801050.SI","有色金属","5.77","-0.026981450252951098","0","0","285737047.06","0","-0.0025362563237774","0","0","0.0708263069139966","1783583526176752179","0","0","-0.93375214155001","0","-0.93375214155001","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000762.SZ","西藏矿业","0.114000","801050.SI","有色金属","23.49","-0.048217179902755265","0","0","619827878.59","0","-0.0054967585089141","0","0","0.07495948136142618","1783583524280128326","0","0","-1.51722329656452","0","-1.51722329656452","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000766.SZ","通化金马","0.192000","801150.SI","医药生物","15.47","-0.018401015228426396","0","0","602037061.98","0","-0.00353299492385787","0","0","0.05393401015228424","1783583522457620649","0","0","-0.697996817064019","0","-0.697996817064019","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000767.SZ","晋控电力","0.085000","801160.SI","公用事业","3.38","0.008955223880597014","0","0","401203538.53","0","0.000761194029850746","0","0","0.050746268656716394","1783583526825098304","0","0","0.0536409506517761","0","0.0536409506517761","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000778.SZ","新兴铸管","0.090000","801040.SI","钢铁","3.61","-0.01634877384196185","0","0","158102736.35","0","-0.00147138964577657","0","0","0.019073569482288784","1783583524085399137","0","0","-0.641609602126006","0","-0.641609602126006","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000791.SZ","甘肃能源","0.076000","801160.SI","公用事业","7.4","-0.0106951871657754","0","0","210245218.72","0","-0.00081283422459893","0","0","0.048128342245989345","1783583526176645569","0","0","-0.486272121270501","0","-0.486272121270501","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000795.SZ","英洛华","0.059000","801050.SI","有色金属","8.35","-0.04789053591790194","0","0","300398095.38","0","-0.00282554161915621","0","0","0.08893956670467516","1783583522457760221","0","0","-1.5082484533986","0","-1.5082484533986","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000801.SZ","四川九洲","0.081000","801110.SI","家用电器","11.35","-0.03404255319148936","0","0","196257715.61","0","-0.00275744680851064","0","0","0.04680851063829793","1783583525723642546","0","0","-1.12776242305043","0","-1.12776242305043","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000810.SZ","创维数字","0.078000","801110.SI","家用电器","11.67","0.029100529100529102","0","0","481033432.14","0","0.00226984126984127","0","0","0.09347442680776019","1783583521775236490","0","0","0.607151694037133","0","0.607151694037133","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000811.SZ","冰轮环境","0.401000","801890.SI","机械设备","55.11","0.09999999999999999","0","0","2817008995.06","0","0.0401","0","0","0.08782435129740516","1783583524674578376","0","0","2.5551797042738","0","2.5551797042738","强势观察","综合动量、资金和当日强度较高"
"2026-07-09 15:51:58.867","000813.SZ","德展健康","0.039000","801150.SI","医药生物","3.15","-0.03374233128834356","0","0","134980001.58","0","-0.0013159509202454","0","0","0.042944785276073656","1783583526176727449","0","0","-1.11951355082056","0","-1.11951355082056","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000828.SZ","东莞控股","0.040000","801170.SI","交通运输","9.63","-0.005165289256198347","0","0","39252229.5","0","-0.000206611570247934","0","0","0.011363636363636305","1783583525119966998","0","0","-0.334333102756815","0","-0.334333102756815","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000829.SZ","天音控股","0.066000","801200.SI","商贸零售","7.67","0.014550264550264551","0","0","165426598.76","0","0.00096031746031746","0","0","0.04761904761904766","1783583524279910505","0","0","0.207369826264683","0","0.207369826264683","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000833.SZ","粤桂股份","0.096000","801230.SI","综合","20.83","-0.009980988593155894","0","0","539074046.19","0","-0.000958174904942966","0","0","0.0527566539923954","1783583520981875947","0","0","-0.466648860240718","0","-0.466648860240718","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000837.SZ","秦川机床","0.070000","801890.SI","机械设备","10.62","-0.006548175865294669","0","0","285366212.11","0","-0.000458372310570627","0","0","0.04677268475210476","1783583522457698010","0","0","-0.372329181081864","0","-0.372329181081864","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000848.SZ","承德露露","0.046000","801120.SI","食品饮料","8.02","-0.007425742574257425","0","0","83495012.02","0","-0.000341584158415842","0","0","0.016089108910891076","1783583520981871377","0","0","-0.396441131541051","0","-0.396441131541051","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000860.SZ","顺鑫农业","0.052000","801120.SI","食品饮料","9.78","-0.014112903225806453","0","0","67069814.4","0","-0.000733870967741935","0","0","0.021169354838709586","1783583520981877147","0","0","-0.580177005630165","0","-0.580177005630165","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000875.SZ","电投绿能","0.134000","801160.SI","公用事业","4.89","0.0020491803278688526","0","0","210881838.23","0","0.000274590163934426","0","0","0.02663934426229506","1783583525305682843","0","0","-0.136108931963063","0","-0.136108931963063","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000880.SZ","潍柴重机","0.055000","801880.SI","汽车","22.71","0.0048672566371681415","0","0","242966189.68","0","0.000267699115044248","0","0","0.04380530973451336","1783583524928741278","0","0","-0.0586796998989297","0","-0.0586796998989297","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000885.SZ","城发环境","0.024000","801970.SI","环保","12.27","-0.010483870967741936","0","0","44565900.95","0","-0.000251612903225807","0","0","0.023387096774193622","1783583522943047212","0","0","-0.480466014855834","0","-0.480466014855834","中性","信号未达到强势、放量或风险阈值"
"2026-07-09 15:51:58.867","000899.SZ","赣能股份","0.029000","801160.SI","公用事业","9.54","-0.008316008316008316","0","0","118622155.07","0","-0.000241164241164241","0","0","0.02806652806652802","1783583526176637508","0","0","-0.42090199957692","0","-0.42090199957692","中性","信号未达到强势、放量或风险阈值"
