"snapshot_time","symbol","component_name","weight","sw_level1_code","sw_level1_name","close","change_rate","interval_return","volume_delta","turnover","turnover_delta","weighted_change_contribution","resonance_score","risk_score","amplitude","ts_nanos","signal_valid","signal_horizon","return_5m","volume_delta_5m","turnover_delta_5m","resonance_score_5m","risk_score_5m","return_15m","volume_delta_15m","turnover_delta_15m","resonance_score_15m","risk_score_15m","return_30m","volume_delta_30m","turnover_delta_30m","resonance_score_30m","risk_score_30m","momentum_z_5m","turnover_z_5m","strength_z_5m","risk_z_5m","composite_score_5m","prediction_label_5m","reason_5m","momentum_z_15m","turnover_z_15m","strength_z_15m","risk_z_15m","composite_score_15m","prediction_label_15m","reason_15m","momentum_z_30m","turnover_z_30m","strength_z_30m","risk_z_30m","composite_score_30m","prediction_label_30m","reason_30m","momentum_z","turnover_z","strength_z","risk_z","composite_score","prediction_label","reason"
"2026-07-16 15:00:00.255","000065.SZ","北方国际","0.059000","801720.SI","建筑装饰","8.91","0.014806378132118452","0","244800","104117463.93","2181535","0.000873576309794989","0","0","0.029612756264236872","1784185245122026090","True","5m","0","244800","2181535","0","0","0.00337837837837831","1113610","9905285.10000001","0.054420875412497","0","0.00224971878515181","1874510","16661539.1","0.0374097044621085","0","-0.25964107587222","-0.455288441329007","0.699720045246612","-0.428717977226456","0.413508505271841","中性","信号未达到强势、放量或风险阈值","0.386748326108385","-0.366227016851458","0.699720045246612","-0.303351047309908","1.02359240181345","中性","信号未达到强势、放量或风险阈值","0.578048987790045","-0.4186154100847","0.699720045246612","-0.486980188920529","1.34613381187249","中性","信号未达到强势、放量或风险阈值","-0.25964107587222","-0.455288441329007","0.699720045246612","-0.428717977226456","0.413508505271841","中性","信号未达到强势、放量或风险阈值"
"2026-07-16 15:00:00.255","000089.SZ","深圳机场","0.063000","801170.SI","交通运输","6.63","0.0091324200913242","-0.00300751879699255","395200","129784569.66","2622770","0.000575342465753425","-0.0444503517306016","0.0444503517306016","0.024353120243531222","1784185246736804676","True","5m","-0.00300751879699255","395200","2622770","-0.0444503517306016","0.0444503517306016","-0.00300751879699255","1548500","10289849","-0.0485614091141199","0.0485614091141199","-0.00150602409638551","2315800","15380145","-0.0249225723115124","0.0249225723115124","-1.37932016399453","-0.42731765016438","0.541704524884837","1.73221522251698","-2.99714851179105","负向放量样本","有效窗口内短周期下跌且成交额放大","-1.33508515517691","-0.360398874817816","0.541704524884837","1.40512658299231","-2.5589060881022","负向放量样本","有效窗口内短周期下跌且成交额放大","-0.243006836236242","-0.430558180179101","0.541704524884837","-0.0842194010671946","-0.0476410904633112","中性","信号未达到强势、放量或风险阈值","-1.37932016399453","-0.42731765016438","0.541704524884837","1.73221522251698","-2.99714851179105","负向放量样本","有效窗口内短周期下跌且成交额放大"
"2026-07-16 15:00:00.255","000099.SZ","中信海直","0.081000","801170.SI","交通运输","13.72","0.01105379513633014","-0.00145560407569138","175500","110536615.54","2410900","0.000895357406042741","-0.0213908458435515","0.0213908458435515","0.03242446573323504","1784185244258090754","True","5m","-0.00145560407569138","175500","2410900","-0.0213908458435515","0.0213908458435515","-0.00218181818181814","724600","9950919","-0.0351560194192835","0.0351560194192835","-0.00363108206245453","1220531","16761305.63","-0.0604015381670161","0.0604015381670161","-0.801552716047841","-0.440748523789658","0.595213393890192","0.611188056230226","-1.25827590217753","中性","信号未达到强势、放量或风险阈值","-1.11245097775726","-0.365535426063168","0.595213393890192","0.933500886026023","-1.81627389595626","中性","信号未达到强势、放量或风险阈值","-0.707573041769524","-0.417685572237854","0.595213393890192","0.489137797442508","-1.01918301755969","中性","信号未达到强势、放量或风险阈值","-0.801552716047841","-0.440748523789658","0.595213393890192","0.611188056230226","-1.25827590217753","中性","信号未达到强势、放量或风险阈值"
"2026-07-16 15:00:00.255","000156.SZ","华数传媒","0.060000","801760.SI","传媒","6.78","0.01649175412293853","0","179800","71713737.69","1220584","0.000989505247376312","0","0","0.03298350824587702","1784185245122730365","True","5m","0","179800","1220584","0","0","-0.00147275405007361","847500","5750083","-0.0229230118134936","0.0229230118134936","-0.00147275405007361","1549300","10500812","-0.0238099605901346","0.0238099605901346","-0.25964107587222","-0.516205095131266","0.746656515745678","-0.428717977226456","0.399528321968649","中性","信号未达到强势、放量或风险阈值","-0.921265568896473","-0.429199927250194","0.746656515745678","0.503121697549549","-1.10693067795054","中性","信号未达到强势、放量或风险阈值","-0.235733557379936","-0.476034238039068","0.746656515745678","-0.102199743059019","0.137088463385694","中性","信号未达到强势、放量或风险阈值","-0.25964107587222","-0.516205095131266","0.746656515745678","-0.428717977226456","0.399528321968649","中性","信号未达到强势、放量或风险阈值"
"2026-07-16 15:00:00.255","000403.SZ","派林生物","0.060000","801150.SI","医药生物","10.12","0.03582395087001024","-0.00197238658777134","276800","204723239.05","2803655","0.00214943705220061","-0.0292829089501549","0.0292829089501549","0.05731832139201642","1784185228161579728","True","5m","-0.00197238658777134","276800","2803655","-0.0292829089501549","0.0292829089501549","0","1765940","17896343","0","0","0.00297324083250737","2845390","28803202","0.0510683760778978","0","-0.993947381199015","-0.415850979207149","1.28504384726305","0.994857037859199","-1.11961155100231","中性","信号未达到强势、放量或风险阈值","-0.524165965900126","-0.245120952449006","1.28504384726305","-0.303351047309908","0.819107976223826","中性","信号未达到强势、放量或风险阈值","0.736220622412046","-0.305453433938244","1.28504384726305","-0.486980188920529","2.20279122465738","中性","信号未达到强势、放量或风险阈值","-0.993947381199015","-0.415850979207149","1.28504384726305","0.994857037859199","-1.11961155100231","中性","信号未达到强势、放量或风险阈值"
"2026-07-16 15:00:00.255","000420.SZ","吉林化纤","0.082000","801030.SI","基础化工","3.68","-0.005405405405405405","0","744600","153826667.75","2738195","-0.000443243243243243","0","0","0.024324324324324405","1784185249112649543","True","5m","0","744600","2738195","0","0","0.00272479564032704","2352800","8639901","0.043520168387258","0","-0.00271002710027095","4998185","18350887.95","-0.0453257142965659","0.0453257142965659","-0.25964107587222","-0.420000622797609","0.136836874423177","-0.428717977226456","-0.114086847020196","中性","信号未达到强势、放量或风险阈值","0.210522400406498","-0.385404163385266","0.136836874423177","-0.303351047309908","0.265306158754317","中性","信号未达到强势、放量或风险阈值","-0.506218059598967","-0.402870445342948","0.136836874423177","0.245505213144785","-1.01775684366352","中性","信号未达到强势、放量或风险阈值","-0.25964107587222","-0.420000622797609","0.136836874423177","-0.428717977226456","-0.114086847020196","中性","信号未达到强势、放量或风险阈值"
"2026-07-16 15:00:00.255","000422.SZ","湖北宜化","0.125000","801030.SI","基础化工","12.74","-0.017733230531996914","-0.00156739811912222","418300","217630210.3","5332853","-0.00221665381649961","-0.0242780519004649","0.0242780519004649","0.01850424055512723","1784185233002908782","True","5m","-0.00156739811912222","418300","5332853","-0.0242780519004649","0.0242780519004649","-0.00234925606891146","1688801","21533082.45","-0.0396674261758681","0.0396674261758681","-0.00468750000000004","2665381","34008642.01","-0.0812912121396194","0.0812912121396194","-0.843172889039384","-0.255519933229399","-0.206483905938928","0.751548237420631","-2.05672496562834","中性","信号未达到强势、放量或风险阈值","-1.15759736081286","-0.190005446147063","-0.206483905938928","1.09222028205314","-2.64630699495199","负向放量样本","有效窗口内短周期下跌且成交额放大","-0.938520187936393","-0.256938013678682","-0.206483905938928","0.826725003210933","-2.22866711076494","中性","信号未达到强势、放量或风险阈值","-0.843172889039384","-0.255519933229399","-0.206483905938928","0.751548237420631","-2.05672496562834","中性","信号未达到强势、放量或风险阈值"
"2026-07-16 15:00:00.255","000498.SZ","山东路桥","0.030000","801720.SI","建筑装饰","5.06","-0.0019723865877712033","-0.00197238658777134","118800","37891417","601754","-5.91715976331361E-05","-0.0262477429284224","0.0262477429284224","0.01577909270216964","1784185248093959518","True","5m","-0.00197238658777134","118800","601754","-0.0262477429284224","0.0262477429284224","0","619500","3139245","0","0","-0.00197238658777134","1216000","6156013","-0.0308342012783894","0.0308342012783894","-0.993947381199015","-0.555433997408751","0.232443900590804","0.847303851714676","-2.16424132973164","中性","信号未达到强势、放量或风险阈值","-0.524165965900126","-0.468767693987608","0.232443900590804","-0.303351047309908","-0.457138711987022","中性","信号未达到强势、放量或风险阈值","-0.344959938921219","-0.51652836514905","0.232443900590804","0.0113153740128295","-0.640359777492294","中性","信号未达到强势、放量或风险阈值","-0.993947381199015","-0.555433997408751","0.232443900590804","0.847303851714676","-2.16424132973164","中性","信号未达到强势、放量或风险阈值"
"2026-07-16 15:00:00.255","000503.SZ","国新健康","0.049000","801750.SI","计算机","6.7","0.010558069381598794","-0.00297619047619041","404800","98179230","2715037","0.000517345399698341","-0.0440902277010972","0.0440902277010972","0.036199095022624465","1784185215219528696","True","5m","-0.00297619047619041","404800","2715037","-0.0440902277010972","0.0440902277010972","-0.00149031296572277","1140100","7647394","-0.0236212751489351","0.0236212751489351","-0.00297619047619041","1981200","13282620","-0.0488153781160602","0.0488153781160602","-1.36765684015987","-0.42146865589061","0.581407799536583","1.71470796012009","-2.92242565663399","负向放量样本","有效窗口内短周期下跌且成交额放大","-0.925999990392703","-0.400445803449204","0.581407799536583","0.527687856366286","-1.27272585067161","中性","信号未达到强势、放量或风险阈值","-0.56440494747552","-0.450107403046802","0.581407799536583","0.301899863412629","-0.735004414398368","中性","信号未达到强势、放量或风险阈值","-1.36765684015987","-0.42146865589061","0.581407799536583","1.71470796012009","-2.92242565663399","负向放量样本","有效窗口内短周期下跌且成交额放大"
"2026-07-16 15:00:00.255","000506.SZ","招金黄金","0.078000","801050.SI","有色金属","12.29","-0.019936204146730464","0.000814332247556986","896900","643243670.2","11027999","-0.00155502392344498","0.0132051694227406","0","0.057416267942583636","1784185205570666437","True","5m","0.000814332247556986","896900","11027999","0.0132051694227406","0","-0.000813008130081428","3439700","42268733","-0.0142760635949413","0.0142760635949413","0.000814332247556986","6701300","82315961","0.0148420811040785","0","0.0435293612618609","0.105507046538893","-0.267835086115554","-0.428717977226456","0.309919298911655","中性","信号未达到强势、放量或风险阈值","-0.743377860562376","0.124247442814617","-0.267835086115554","0.198906521934253","-1.08587202579757","中性","信号未达到强势、放量或风险阈值","0.264254217063153","0.193292875143445","-0.267835086115554","-0.486980188920529","0.676692195011573","中性","信号未达到强势、放量或风险阈值","0.0435293612618609","0.105507046538893","-0.267835086115554","-0.428717977226456","0.309919298911655","中性","信号未达到强势、放量或风险阈值"
"2026-07-16 15:00:00.255","000534.SZ","万泽股份","0.114000","801150.SI","医药生物","25.64","-0.04113687359760659","-0.00155763239875386","190200","423723632.25","4880013","-0.00468960359012715","-0.0239885648702139","0.0239885648702139","0.0486163051608078","1784185229133508925","True","5m","-0.00155763239875386","190200","4880013","-0.0239885648702139","0.0239885648702139","0.00509604076832611","1113400","28448215","0.087466384998385","0","0.00195388823759284","1985500","50727666","0.0346658499803023","0","-0.839537176807814","-0.284226389133825","-0.858257995698657","0.737474959927669","-2.71949652156797","中性","信号未达到强势、放量或风险阈值","0.849882719183683","-0.0852052434164834","-0.858257995698657","-0.303351047309908","0.209770527378451","中性","信号未达到强势、放量或风险阈值","0.513376457838059","-0.1011143996045","-0.858257995698657","-0.486980188920529","0.0409842514554317","中性","信号未达到强势、放量或风险阈值","-0.839537176807814","-0.284226389133825","-0.858257995698657","0.737474959927669","-2.71949652156797","中性","信号未达到强势、放量或风险阈值"
"2026-07-16 15:00:00.255","000543.SZ","皖能电力","0.088000","801160.SI","公用事业","7.51","0.0026702269692923898","0.00267022696929233","792500","255181719.25","5947461","0.00023497997329773","0.0416514689770343","0","0.017356475300400638","1784185249112636793","True","5m","0.00267022696929233","792500","5947461","0.0416514689770343","0","0.0013333333333333","2058800","15437674","0.0220697620110937","0","0.0013333333333333","3358100","25166732","0.0227213780817452","0","0.734466525731655","-0.216558672186849","0.361737242519597","-0.428717977226456","1.30836307329086","中性","信号未达到强势、放量或风险阈值","-0.164658458654102","-0.282382567867699","0.361737242519597","-0.303351047309908","0.218047263307703","中性","信号未达到强势、放量或风险阈值","0.377714823285","-0.33934583688062","0.361737242519597","-0.486980188920529","0.887086417844506","中性","信号未达到强势、放量或风险阈值","0.734466525731655","-0.216558672186849","0.361737242519597","-0.428717977226456","1.30836307329086","中性","信号未达到强势、放量或风险阈值"
"2026-07-16 15:00:00.255","000550.SZ","江铃汽车","0.035000","801880.SI","汽车","16.42","0.007361963190184048","-0.00364077669902905","66000","54816075.26","1085090","0.000257668711656442","-0.0505965087830358","0.0505965087830358","0.022699386503067544","1784185208191495646","True","5m","-0.00364077669902905","66000","1085090","-0.0505965087830358","0.0505965087830358","-0.00182370820668678","279600","4601859","-0.0279792786520808","0.0279792786520808","-0.00424499696785911","467100","7684849","-0.0673034141379909","0.0673034141379909","-1.61507783606877","-0.524794337548708","0.49239861417835","2.03100779239216","-3.67848135183129","负向放量样本","有效窗口内短周期下跌且成交额放大","-1.0158935593977","-0.446601489275222","0.49239861417835","0.681010250294477","-1.65110668478905","中性","信号未达到强势、放量或风险阈值","-0.841783083414508","-0.502279402351388","0.49239861417835","0.600675441670818","-1.45233931325836","中性","信号未达到强势、放量或风险阈值","-1.61507783606877","-0.524794337548708","0.49239861417835","2.03100779239216","-3.67848135183129","负向放量样本","有效窗口内短周期下跌且成交额放大"
"2026-07-16 15:00:00.255","000552.SZ","甘肃能化","0.049000","801950.SI","煤炭","2.49","-0.011904761904761904","0","530000","157495056","1321395","-0.000583333333333333","0","0","0.03571428571428584","1784185249112692033","True","5m","0","530000","1321395","0","0","0","2541800","6330261","0","0","0","5714800","14210487","0","0","-0.25964107587222","-0.509814479182628","-0.044165380418796","-0.428717977226456","-0.384902958247188","中性","信号未达到强势、放量或风险阈值","-0.524165965900126","-0.420407214806841","-0.044165380418796","-0.303351047309908","-0.685387513815855","中性","信号未达到强势、放量或风险阈值","0.0862302533259447","-0.441459554380118","-0.044165380418796","-0.486980188920529","0.0875855074475596","中性","信号未达到强势、放量或风险阈值","-0.25964107587222","-0.509814479182628","-0.044165380418796","-0.428717977226456","-0.384902958247188","中性","信号未达到强势、放量或风险阈值"
"2026-07-16 15:00:00.255","000555.SZ","神州信息","0.072000","801750.SI","计算机","9.86","0.02494802494802495","-0.00101317122593716","408000","208250319.35","4023845","0.0017962577962578","-0.0154080534140338","0.0154080534140338","0.059251559251559276","1784185223973827306","True","5m","-0.00101317122593716","408000","4023845","-0.0154080534140338","0.0154080534140338","0.00101522842639592","1649100","16255599","0.0168568000231046","0","0","2684239","26453436.39","0","0","-0.636837931799931","-0.338500633765001","0.982157382184775","0.32033738160625","-0.313518564986407","中性","信号未达到强势、放量或风险阈值","-0.250429285255944","-0.269986752574411","0.982157382184775","-0.303351047309908","0.765092391664329","中性","信号未达到强势、放量或风险阈值","0.0862302533259447","-0.327353574149564","0.982157382184775","-0.486980188920529","1.22801425028169","中性","信号未达到强势、放量或风险阈值","-0.636837931799931","-0.338500633765001","0.982157382184775","0.32033738160625","-0.313518564986407","中性","信号未达到强势、放量或风险阈值"
"2026-07-16 15:00:00.255","000563.SZ","陕国投A","0.087000","","未映射","3.03","0.0033112582781456954","0.00331125827814562","1021000","173096075.82","3090445","0.000288079470198675","0.049482867466979","0","0.01986754966887419","1784185249638770227","True","5m","0.00331125827814562","1021000","3090445","0.049482867466979","0","0","4202800","12719592","0","0","0.00331125827814562","7607200","23006359","0.0561300703887652","0","0.973118185057088","-0.397670773198778","0.379589488713238","-0.428717977226456","1.383754877798","中性","信号未达到强势、放量或风险阈值","-0.524165965900126","-0.323575638655379","0.379589488713238","-0.303351047309908","-0.16480106853236","中性","信号未达到强势、放量或风险阈值","0.810115774747441","-0.359480811793608","0.379589488713238","-0.486980188920529","1.3172046405876","中性","信号未达到强势、放量或风险阈值","0.973118185057088","-0.397670773198778","0.379589488713238","-0.428717977226456","1.383754877798","中性","信号未达到强势、放量或风险阈值"
"2026-07-16 15:00:00.255","000567.SZ","海德股份","0.036000","801790.SI","非银金融","5.86","-0.050243111831442464","0","1309900","306098461.83","7662072","-0.00180875202593193","0","0","0.05672609400324158","1784185221829585312","True","5m","0","1309900","7662072","0","0","0","3060235","17906510.75","0","0","0","5754135","33634152.75","0","0","-0.25964107587222","-0.107865966010837","-1.11185997208134","-0.428717977226456","-1.05064903673795","中性","信号未达到强势、放量或风险阈值","-0.524165965900126","-0.244966858184925","-1.11185997208134","-0.303351047309908","-1.57764174885649","中性","信号未达到强势、放量或风险阈值","0.0862302533259447","-0.260428305334467","-1.11185997208134","-0.486980188920529","-0.799077835169338","中性","信号未达到强势、放量或风险阈值","-0.25964107587222","-0.107865966010837","-1.11185997208134","-0.428717977226456","-1.05064903673795","中性","信号未达到强势、放量或风险阈值"
"2026-07-16 15:00:00.255","000581.SZ","威孚高科","0.083000","801880.SI","汽车","17.07","-0.005824111822947","0","102200","119971086.25","1744660","-0.000483401281304601","0","0","0.019801980198019792","1784185235281896345","True","5m","0","102200","1744660","0","0","-0.00175438596491235","530300","9054617","-0.0281031323890757","0.0281031323890757","-0.00233781414377552","968300","16534059.83","-0.0388566524929823","0.0388566524929823","-0.25964107587222","-0.482982843155803","0.125176211448414","-0.428717977226456","-0.188729730353153","中性","信号未达到强势、放量或风险阈值","-0.997202159644925","-0.379119060307146","0.125176211448414","0.685367647308799","-1.93651265581246","中性","信号未达到强势、放量或风险阈值","-0.424847309431021","-0.419803534498112","0.125176211448414","0.140962054592901","-0.86043668707362","中性","信号未达到强势、放量或风险阈值","-0.25964107587222","-0.482982843155803","0.125176211448414","-0.428717977226456","-0.188729730353153","中性","信号未达到强势、放量或风险阈值"
